Date,Station,ZipCodes,DayAirTmpAvg (F),DayAirTmpMax (F),DayAirTmpMin (F),DayDewPnt (F),DayPrecip (in),DayRelHumAvg (%),DayRelHumMax (%),DayRelHumMin (%),DaySolRadAvg (Ly/day),DayVapPresAvg (mBars),DayWindRun (MPH),DayWindSpdAvg (MPH)
2016-09-12,211,95020,60.2,68.4,55.3,51.7,0.0,74.0,90.0,56.0,462.0,13.1,147.5,6.1
2016-09-13,211,95020,61.0,71.2,52.8,48.5,0.0,64.0,86.0,47.0,299.0,11.6,98.0,4.1
2016-09-14,211,95020,61.7,80.6,44.1,49.2,0.0,64.0,93.0,34.0,531.0,11.9,79.2,3.3
2016-09-15,211,95020,63.5,83.9,43.3,48.6,0.0,58.0,92.0,25.0,539.0,11.6,106.2,4.4
2016-09-16,211,95020,62.4,89.9,44.3,50.2,0.0,64.0,94.0,25.0,533.0,12.4,72.7,3.0
2016-09-17,211,95020,66.4,92.9,45.8,49.6,0.0,55.0,93.0,19.0,528.0,12.1,85.7,3.6
2016-09-18,211,95020,71.5,98.7,46.5,47.5,0.0,43.0,89.0,16.0,524.0,11.2,71.3,3.0
2016-09-19,211,95020,70.1,95.6,50.9,50.7,0.0,50.0,93.0,22.0,485.0,12.6,101.3,4.2
2016-09-20,211,95020,66.7,88.2,55.2,54.6,0.0,65.0,96.0,29.0,449.0,14.6,110.1,4.6
2016-09-21,211,95020,63.3,77.8,47.6,50.1,0.0,62.0,88.0,34.0,412.0,12.3,142.7,5.9
2016-09-22,211,95020,58.3,73.7,41.9,45.6,0.0,62.0,89.0,35.0,478.0,10.4,115.0,4.8
2016-09-23,211,95020,61.8,81.1,41.9,45.3,0.0,55.0,93.0,25.0,504.0,10.3,109.3,4.6
2016-09-24,211,95020,68.4,88.1,47.9,50.8,0.0,53.0,86.0,33.0,496.0,12.7,86.3,3.6
2016-09-25,211,95020,71.7,97.8,50.1,48.6,0.0,44.0,86.0,16.0,497.0,11.7,70.3,2.9
2016-09-26,211,95020,73.3,101.4,50.8,43.3,0.0,34.0,77.0,10.0,470.0,9.5,72.3,3.0
2016-09-27,211,95020,69.7,98.2,49.0,43.4,0.0,39.0,72.0,12.0,415.0,9.6,66.1,2.8
2016-09-28,211,95020,63.4,87.1,49.6,49.0,0.0,59.0,95.0,25.0,387.0,11.8,106.0,4.4
2016-09-29,211,95020,62.4,85.9,50.9,52.1,0.0,69.0,98.0,30.0,433.0,13.3,94.6,3.9
2016-09-30,211,95020,60.7,73.6,52.8,48.9,0.0,65.0,92.0,37.0,443.0,11.8,192.0,8.0
2016-10-01,211,95020,60.9,74.8,47.9,45.8,0.0,58.0,90.0,29.0,461.0,10.5,157.9,6.6
2016-10-02,211,95020,55.2,70.1,39.8,46.0,0.0,71.0,93.0,49.0,355.0,10.6,77.5,3.2
2016-10-03,211,95020,56.4,68.2,40.3,45.3,0.0,66.0,93.0,44.0,220.0,10.3,62.3,2.6
2016-10-04,211,95020,61.7,73.8,51.2,48.3,0.0,61.0,79.0,43.0,404.0,11.5,158.8,6.6
2016-10-06,211,95020,60.4,80.7,40.2,43.6,0.0,54.0,89.0,26.0,446.0,9.7,97.4,4.1
2016-10-07,211,95020,63.1,86.1,41.0,40.7,0.0,44.0,81.0,20.0,422.0,8.6,99.6,4.2
2016-10-08,211,95020,65.2,92.3,42.5,36.7,0.0,35.0,73.0,11.0,446.0,7.4,73.3,3.1
2016-10-09,211,95020,63.0,88.2,41.8,36.8,0.0,38.0,69.0,14.0,431.0,7.4,96.6,4.0
2016-10-10,211,95020,57.6,75.7,43.2,47.4,0.0,69.0,88.0,47.0,383.0,11.2,102.9,4.3
2016-10-11,211,95020,60.8,71.9,52.1,50.3,0.0,68.0,86.0,47.0,364.0,12.4,76.4,3.2
2016-10-12,211,95020,58.3,75.3,47.9,50.8,0.0,76.0,95.0,49.0,377.0,12.6,73.8,3.1
2016-10-13,211,95020,57.6,77.4,42.0,49.1,0.0,73.0,93.0,39.0,302.0,11.9,88.4,3.7
2016-10-14,211,95020,61.9,73.3,53.7,58.1,0.29,87.0,97.0,60.0,200.0,16.5,93.4,3.9
2016-10-15,211,95020,65.8,76.5,61.3,60.8,0.28,84.0,96.0,57.0,300.0,18.2,114.0,4.8
2016-10-16,211,95020,63.1,69.7,61.2,60.7,1.3,92.0,98.0,82.0,103.0,18.2,135.1,5.6
2016-10-17,211,95020,61.1,71.0,51.0,53.2,0.29,75.0,98.0,52.0,374.0,13.8,114.6,4.8
2016-10-18,211,95020,59.2,71.7,47.2,51.6,0.05,76.0,97.0,53.0,336.0,13.0,164.7,6.9
2016-10-19,211,95020,59.3,77.9,42.9,46.0,0.03,61.0,98.0,27.0,355.0,10.6,105.9,4.4
2016-10-20,211,95020,61.4,81.4,42.5,47.3,0.01,60.0,95.0,33.0,350.0,11.1,103.3,4.3
2016-10-21,211,95020,63.5,83.8,44.1,50.8,0.0,63.0,96.0,31.0,346.0,12.6,121.9,5.1
2016-10-22,211,95020,62.8,79.7,46.6,51.3,0.0,66.0,96.0,40.0,324.0,12.9,112.4,4.7
2016-10-23,211,95020,58.6,72.5,45.4,50.9,0.0,75.0,98.0,52.0,326.0,12.7,84.6,3.5
2016-10-24,211,95020,63.1,74.7,53.9,53.2,0.0,70.0,92.0,47.0,228.0,13.8,94.7,3.9
2016-10-25,211,95020,63.2,76.1,52.3,52.7,0.0,69.0,92.0,45.0,222.0,13.6,90.3,3.8
2016-10-26,211,95020,59.6,79.0,45.2,52.5,0.0,77.0,98.0,45.0,299.0,13.5,91.8,3.8
2016-10-27,211,95020,60.2,70.1,53.1,55.8,0.08,85.0,97.0,67.0,72.0,15.2,87.5,3.6
2016-10-28,211,95020,62.4,70.1,58.2,59.4,0.26,90.0,99.0,71.0,142.0,17.3,86.3,3.6
2016-10-29,211,95020,63.0,74.8,54.3,57.6,0.06,83.0,100.0,52.0,289.0,16.2,83.8,3.5
2016-10-30,211,95020,60.5,67.1,55.1,56.1,0.04,85.0,97.0,68.0,192.0,15.4,105.7,4.4
2016-10-31,211,95020,58.7,67.9,51.5,51.7,0.04,78.0,98.0,48.0,274.0,13.1,90.4,3.8
2016-11-01,211,95020,57.5,66.9,46.9,50.5,0.03,78.0,97.0,47.0,279.0,12.5,104.2,4.3
2016-11-02,211,95020,56.9,76.5,41.8,49.1,0.03,75.0,99.0,43.0,313.0,11.9,79.0,3.3
2016-11-03,211,95020,59.1,77.5,44.6,51.1,0.02,75.0,98.0,45.0,305.0,12.8,105.8,4.4
2016-11-04,211,95020,58.1,77.3,43.1,50.2,0.02,75.0,99.0,43.0,272.0,12.4,95.1,4.0
2016-11-05,211,95020,56.2,76.5,41.8,50.9,0.02,82.0,98.0,48.0,297.0,12.7,75.9,3.2
2016-11-06,211,95020,60.0,72.6,50.5,55.3,0.02,85.0,98.0,62.0,185.0,14.9,55.2,2.3
2016-11-07,211,95020,62.2,75.6,51.1,57.6,0.02,85.0,100.0,62.0,215.0,16.2,72.9,3.0
2016-11-08,211,95020,63.3,79.1,49.0,56.6,0.02,79.0,100.0,53.0,278.0,15.7,96.4,4.0
2016-11-09,211,95020,64.2,80.3,53.4,57.2,0.01,78.0,98.0,51.0,276.0,16.0,106.4,4.4
2016-11-10,211,95020,63.2,81.8,48.9,55.9,0.01,77.0,98.0,52.0,238.0,15.3,62.2,2.6
2016-11-11,211,95020,61.1,79.7,47.1,53.4,0.01,76.0,98.0,37.0,214.0,13.9,71.7,3.0
2016-11-12,211,95020,61.4,77.0,47.2,54.3,0.01,78.0,97.0,51.0,259.0,14.4,105.2,4.4
2016-11-13,211,95020,59.3,78.7,45.1,53.8,0.01,82.0,100.0,50.0,260.0,14.2,81.2,3.4
2016-11-14,211,95020,57.6,73.9,47.0,54.5,0.01,90.0,100.0,59.0,221.0,14.5,95.1,4.0
2016-11-15,211,95020,59.3,69.9,54.0,54.4,0.0,84.0,100.0,68.0,201.0,14.4,148.8,6.2
2016-11-16,211,95020,53.6,61.9,41.2,43.7,0.0,69.0,90.0,45.0,237.0,9.7,168.8,7.0
2016-11-17,211,95020,48.0,64.7,34.3,38.7,0.0,70.0,99.0,43.0,246.0,8.0,66.0,2.8
2016-11-18,211,95020,49.9,71.7,33.9,37.9,0.01,63.0,95.0,29.0,244.0,7.7,68.9,2.9
2016-11-19,211,95020,53.3,69.4,36.3,46.9,0.0,79.0,98.0,43.0,144.0,10.9,99.2,4.1
2016-11-20,211,95020,57.4,65.2,53.6,54.9,0.04,91.0,100.0,74.0,129.0,14.7,90.6,3.8
2016-11-21,211,95020,54.2,64.1,44.1,50.0,0.02,86.0,100.0,63.0,185.0,12.3,105.0,4.4
2016-11-22,211,95020,49.7,64.2,38.3,46.1,0.01,87.0,100.0,56.0,207.0,10.6,64.9,2.7
2016-11-23,211,95020,51.5,63.0,42.6,46.1,0.01,82.0,100.0,54.0,219.0,10.6,104.7,4.4
2016-11-24,211,95020,47.9,65.5,34.7,42.1,0.01,80.0,99.0,51.0,240.0,9.1,85.7,3.6
2016-11-25,211,95020,47.0,63.4,33.3,41.5,0.01,81.0,100.0,52.0,223.0,8.9,56.7,2.4
2016-11-26,211,95020,48.4,58.2,37.8,46.1,0.01,92.0,98.0,73.0,99.0,10.6,77.3,3.2
2016-11-27,211,95020,52.1,58.9,45.6,46.0,0.01,80.0,97.0,56.0,222.0,10.6,137.3,5.7
2016-11-28,211,95020,50.9,59.3,46.8,46.1,0.01,84.0,98.0,65.0,137.0,10.6,138.9,5.8
2016-11-29,211,95020,46.6,61.6,33.6,39.9,0.01,77.0,99.0,46.0,237.0,8.4,69.4,2.9
2016-11-30,211,95020,47.1,62.1,32.4,43.4,0.0,87.0,99.0,61.0,196.0,9.6,116.0,4.8
2016-12-01,211,95020,49.7,61.8,35.1,41.0,0.01,72.0,93.0,44.0,233.0,8.7,135.5,5.6
2016-12-02,211,95020,44.2,62.7,29.5,32.2,0.3,63.0,97.0,30.0,236.0,6.2,101.8,4.2
2016-12-03,211,95020,46.0,65.6,30.6,36.3,0.0,69.0,95.0,40.0,228.0,7.3,72.3,3.0
2016-12-04,211,95020,48.5,63.7,32.0,42.3,0.0,79.0,97.0,55.0,192.0,9.2,103.6,4.3
2016-12-05,211,95020,53.2,60.3,43.3,48.5,0.0,84.0,96.0,70.0,140.0,11.6,128.6,5.4
2016-12-06,211,95020,46.9,57.4,35.3,39.7,0.0,76.0,96.0,52.0,223.0,8.3,142.4,5.9
2016-12-07,211,95020,43.8,57.7,29.8,38.9,0.02,83.0,97.0,58.0,123.0,8.0,54.8,2.3
2016-12-08,211,95020,53.2,58.0,47.6,52.8,0.33,99.0,100.0,89.0,65.0,13.6,66.2,2.8
